nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Martes,09:00,15:00,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Miércoles,14:00,15:00,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Jueves,09:00,11:00,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Viernes,14:00,15:00,Hospital Materno
TRACTO GENITAL INFERIOR - DRA. CYNTHIA GISELA MENENDEZ,CYNTHIA GISELA MENENDEZ,TRACTO GENITAL INFERIOR,,Sábado,07:00,13:00,Hospital Materno
NEUROLOGIA INFANTIL - DRA. CAROLINA BEATRIZ CORONEL,CAROLINA BEATRIZ CORONEL,NEUROLOGIA,,Lunes,10:00,15:00,Hospital Materno
OBSTETRICIA BAJO RIESGO - DR. IGNACIO LEITES,IGNACIO LEITES,OBSTETRICIA,,Miércoles,08:00,11:45,Hospital Materno
OBSTETRICIA BAJO RIESGO - DRA. LILIANA ETHEL ROMERO,LILIANA ETHEL ROMERO,OBSTETRICIA,,Martes,08:00,10:00,Hospital Materno
OBSTETRICIA ADOLESCENCIA - DRA. CLAUDIA VIVIANA DIEZ BELTRAN,CLAUDIA VIVIANA DIEZ BELTRAN,ADOLESCENCIA,,Martes,08:00,11:00,Hospital Materno
OBSTETRICIA ADOLESCENCIA - DRA. CLAUDIA VIVIANA DIEZ BELTRAN,CLAUDIA VIVIANA DIEZ BELTRAN,ADOLESCENCIA,,Jueves,08:00,11:00,Hospital Materno
INFANTO JUVENIL - DRA. CLAUDIA VIVIANA DIEZ BELTRAN,CLAUDIA VIVIANA DIEZ BELTRAN,,,Miércoles,09:00,13:00,Hospital Materno
PLANIFICACION FAMILIAR - DRA. CLAUDIA VIVIANA DIEZ BELTRAN,CLAUDIA VIVIANA DIEZ BELTRAN,,,Martes,11:30,14:10,Hospital Materno
PLANIFICACION FAMILIAR - DRA. CLAUDIA VIVIANA DIEZ BELTRAN,CLAUDIA VIVIANA DIEZ BELTRAN,,,Jueves,11:30,14:10,Hospital Materno
OBSTETRICIA ALTO RIESGO - DRA. MARIA LAURA SZNITOWSKI,MARIA LAURA SZNITOWSKI,OBSTETRICIA,,Lunes,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DRA. MARIA LAURA SZNITOWSKI,MARIA LAURA SZNITOWSKI,OBSTETRICIA,,Miércoles,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DR. ADOLFO RIVARA,ADOLFO RIVARA,OBSTETRICIA,,Miércoles,08:10,11:50,Hospital Materno
OBSTETRICIA BAJO RIESGO - DR. ADOLFO RIVARA,ADOLFO RIVARA,OBSTETRICIA,,Lunes,08:00,11:45,Hospital Materno
OBSTETRICIA BAJO RIESGO - DRA. CLARA ZAPUTOVICH,CLARA ZAPUTOVICH,OBSTETRICIA,,Viernes,08:00,11:45,Hospital Materno
OBSTETRICIA ALTO RIESGO - DR. JUAN ALBERTO FAZIO,JUAN ALBERTO FAZIO,OBSTETRICIA,,Jueves,08:10,11:50,Hospital Materno
OBSTETRICIA ALTO RIESGO - DRA. NADIA VANINA LATIF,NADIA VANINA LATIF,OBSTETRICIA,,Martes,08:10,11:10,Hospital Materno
OBSTETRICIA BAJO RIESGO - DRA. LUCILA ROSSI RODRIGUEZ CAMPOS,LUCILA ROSSI RODRIGUEZ CAMPOS,OBSTETRICIA,,Jueves,08:00,11:45,Hospital Materno
OBSTETRICIA BAJO RIESGO - DRA. VERONICA GARBARINO,VERONICA GARBARINO,OBSTETRICIA,,Viernes,08:00,11:45,Hospital Materno
PUERPERIO PRE CONCEPCIONAL - DRA. EMILIA SOLEDAD SAGARNA,EMILIA SOLEDAD SAGARNA,,,Miércoles,12:00,15:40,Hospital Materno
OBSTETRICIA BAJO RIESGO - DRA. EMILIA SOLEDAD SAGARNA,EMILIA SOLEDAD SAGARNA,OBSTETRICIA,,Martes,08:00,11:30,Hospital Materno
OBSTETRICIA GENETICA - DRA. JULIETA DE VICTOR,JULIETA DE VICTOR,OBSTETRICIA,,Lunes,11:30,12:45,Hospital Materno
ODONTOLOGIA OBSTETRICIA - DRA. MARIA FERNANDA TUBELLO,MARIA FERNANDA TUBELLO,ODONTOLOGIA,,Martes,08:30,12:00,Hospital Materno
ORTODONCIA INFANTIL - DRA. MARIA DEL JESUS,MARIA DEL JESUS,,,Miércoles,08:30,12:00,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DR. PIO MARTINEZ,PIO MARTINEZ,OTORRINOLARINGOLOGIA,,Martes,08:30,10:30,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DR. PIO MARTINEZ,PIO MARTINEZ,OTORRINOLARINGOLOGIA,,Viernes,08:30,10:30,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DRA. MALENA VEGA MARTARI,MALENA VEGA MARTARI,OTORRINOLARINGOLOGIA,,Miércoles,08:30,12:30,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DRA. MALENA VEGA MARTARI,MALENA VEGA MARTARI,OTORRINOLARINGOLOGIA,,Jueves,08:30,12:30,Hospital Materno
OTORRINOLARINGOLOGIA INFANTIL - DRA. MALENA VEGA MARTARI,MALENA VEGA MARTARI,OTORRINOLARINGOLOGIA,,Martes,10:00,12:30,Hospital Materno
PSICOLOGIA OBSTETRICIA - DRA. NATALIA SALVANESCHI,NATALIA SALVANESCHI,PSICOLOGIA,,Martes,08:20,11:40,Hospital Materno
PSICOLOGIA OBSTETRICIA - DRA. NATALIA SALVANESCHI,NATALIA SALVANESCHI,PSICOLOGIA,,Miércoles,08:20,11:40,Hospital Materno
PSICOLOGIA OBSTETRICIA - DRA. NATALIA SALVANESCHI,NATALIA SALVANESCHI,PSICOLOGIA,,Jueves,08:20,11:40,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA ZALAZAR,ALICIA ZALAZAR,PSICOLOGIA,,Martes,08:00,10:40,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA ZALAZAR,ALICIA ZALAZAR,PSICOLOGIA,,Miércoles,08:00,10:40,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELENITA TREVIZAN,ELENITA TREVIZAN,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELENITA TREVIZAN,ELENITA TREVIZAN,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELENITA TREVIZAN,ELENITA TREVIZAN,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELENITA TREVIZAN,ELENITA TREVIZAN,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELENITA TREVIZAN,ELENITA TREVIZAN,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. AGUSTINA LOPEZ CRETELLA,AGUSTINA LOPEZ CRETELLA,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. AGUSTINA LOPEZ CRETELLA,AGUSTINA LOPEZ CRETELLA,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. LUCIANO CAPPETTA,LUCIANO CAPPETTA,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. LUCIANO CAPPETTA,LUCIANO CAPPETTA,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. LUCIANO CAPPETTA,LUCIANO CAPPETTA,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. LUCIANO CAPPETTA,LUCIANO CAPPETTA,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. LUCIANO CAPPETTA,LUCIANO CAPPETTA,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MONICA ZAMBRANA DURAN,MONICA ZAMBRANA DURAN,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MONICA ZAMBRANA DURAN,MONICA ZAMBRANA DURAN,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MONICA ZAMBRANA DURAN,MONICA ZAMBRANA DURAN,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MONICA ZAMBRANA DURAN,MONICA ZAMBRANA DURAN,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MONICA ZAMBRANA DURAN,MONICA ZAMBRANA DURAN,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLA VICTORIA RODRIGUEZ,CARLA VICTORIA RODRIGUEZ,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLA VICTORIA RODRIGUEZ,CARLA VICTORIA RODRIGUEZ,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLA VICTORIA RODRIGUEZ,CARLA VICTORIA RODRIGUEZ,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLA VICTORIA RODRIGUEZ,CARLA VICTORIA RODRIGUEZ,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CARLA VICTORIA RODRIGUEZ,CARLA VICTORIA RODRIGUEZ,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELINNETH MARQUEZ COLMENARES,ELINNETH MARQUEZ COLMENARES,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELINNETH MARQUEZ COLMENARES,ELINNETH MARQUEZ COLMENARES,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELINNETH MARQUEZ COLMENARES,ELINNETH MARQUEZ COLMENARES,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELINNETH MARQUEZ COLMENARES,ELINNETH MARQUEZ COLMENARES,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. ELINNETH MARQUEZ COLMENARES,ELINNETH MARQUEZ COLMENARES,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. FAUSTINO ESCUDERO,FAUSTINO ESCUDERO,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. FAUSTINO ESCUDERO,FAUSTINO ESCUDERO,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. FAUSTINO ESCUDERO,FAUSTINO ESCUDERO,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. FAUSTINO ESCUDERO,FAUSTINO ESCUDERO,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DR. FAUSTINO ESCUDERO,FAUSTINO ESCUDERO,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. EVELINE LALANNE,EVELINE LALANNE,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. EVELINE LALANNE,EVELINE LALANNE,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. EVELINE LALANNE,EVELINE LALANNE,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. EVELINE LALANNE,EVELINE LALANNE,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. EVELINE LALANNE,EVELINE LALANNE,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MATILDE FEIJOO,MATILDE FEIJOO,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MATILDE FEIJOO,MATILDE FEIJOO,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MATILDE FEIJOO,MATILDE FEIJOO,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MATILDE FEIJOO,MATILDE FEIJOO,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. MATILDE FEIJOO,MATILDE FEIJOO,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CECILIA VIVIANA OSORIO,CECILIA VIVIANA OSORIO,PSIQUIATRIA,,Lunes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CECILIA VIVIANA OSORIO,CECILIA VIVIANA OSORIO,PSIQUIATRIA,,Martes,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CECILIA VIVIANA OSORIO,CECILIA VIVIANA OSORIO,PSIQUIATRIA,,Miércoles,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CECILIA VIVIANA OSORIO,CECILIA VIVIANA OSORIO,PSIQUIATRIA,,Jueves,10:00,16:00,Hospital Materno
PSIQUIATRIA INFANTIL - DRA. CECILIA VIVIANA OSORIO,CECILIA VIVIANA OSORIO,PSIQUIATRIA,,Viernes,10:00,16:00,Hospital Materno
ECOGRAFIAS PEDIATRICAS - DRA. ADRIANA ZAKIC,ADRIANA ZAKIC,ECOGRAFIA,,Miércoles,08:00,10:00,Hospital Materno
ECOGRAFIAS PEDIATRICAS - DRA. ADRIANA ZAKIC,ADRIANA ZAKIC,ECOGRAFIA,,Viernes,08:00,10:00,Hospital Materno
TRAUMATOLOGIA COLUMNA NIÃ‘OS - DR. CARLOS RODRIGUEZ,CARLOS RODRIGUEZ,TRAUMATOLOGIA,,Viernes,08:00,08:12,Hospital Materno
TRAUMATOLOGIA INFANTIL - DR. SEBASTIAN TRONCONI,SEBASTIAN TRONCONI,TRAUMATOLOGIA,,Lunes,08:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - DR. SEBASTIAN TRONCONI,SEBASTIAN TRONCONI,TRAUMATOLOGIA,,Miércoles,08:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - DR. SEBASTIAN TRONCONI,SEBASTIAN TRONCONI,TRAUMATOLOGIA,,Viernes,08:00,12:00,Hospital Materno
UROLOGIA INFANTIL - DR. LEANDRO BERBERIAN,LEANDRO BERBERIAN,UROLOGIA,,Martes,09:00,10:30,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Lunes,09:00,11:20,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Miércoles,09:00,11:20,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Jueves,09:00,11:20,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Viernes,09:00,11:20,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Miércoles,13:30,15:30,Hospital Materno
CARDIOLOGIA INFANTIL - ELECTROCARDIOGRAMA,,CARDIOLOGIA,,Viernes,10:00,10:10,Hospital Materno
CIRUGIA GRAL. INFANTIL - CIRUGIA RESIDENTE POST OPERATORIO,CIRUGIA RESIDENTE POST OPERATORIO,CIRUGIA,,Martes,12:00,14:00,Hospital Materno
GINECOLOGIA - GINECOLOGIA QUIRUGICA HMI,GINECOLOGIA QUIRUGICA HMI,GINECOLOGIA,,Lunes,12:00,14:00,Hospital Materno
INFECTOLOGIA ADULTO - OBSTETRICIA HMI,OBSTETRICIA HMI,INFECTOLOGIA,,Martes,08:30,11:00,Hospital Materno
INFECTOLOGIA ADULTO - OBSTETRICIA HMI,OBSTETRICIA HMI,INFECTOLOGIA,,Jueves,09:30,10:30,Hospital Materno
ESPIROMETRIA - ESPIROMETRIA PEDIATRIA HMI,ESPIROMETRIA PEDIATRIA HMI,PEDIATRIA,,Miércoles,08:30,10:30,Hospital Materno
PLANIFICACION FAMILIAR - RESIDENTE OBSTETRICIA,RESIDENTE OBSTETRICIA,OBSTETRICIA,,Viernes,12:00,13:30,Hospital Materno
OBSTETRICIA BAJO RIESGO - RESIDENTE OBSTETRICIA,RESIDENTE OBSTETRICIA,OBSTETRICIA,,Jueves,12:00,14:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Lunes,08:00,10:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Martes,08:00,10:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Miércoles,08:00,10:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Jueves,08:00,10:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Viernes,08:00,10:00,Hospital Materno
OBSTETRICIA - HEMOTERAPIA,,HEMOTERAPIA,,Sábado,08:00,10:00,Hospital Materno
OBSTETRICIA - MONITOREO,,OBSTETRICIA,,Lunes,08:00,09:30,Hospital Materno
OBSTETRICIA - MONITOREO,,OBSTETRICIA,,Martes,08:00,09:30,Hospital Materno
OBSTETRICIA - MONITOREO,,OBSTETRICIA,,Miércoles,08:00,09:30,Hospital Materno
OBSTETRICIA - MONITOREO,,OBSTETRICIA,,Jueves,08:00,09:30,Hospital Materno
OBSTETRICIA - MONITOREO,,OBSTETRICIA,,Viernes,08:00,09:30,Hospital Materno
OBSTETRICIA - RESIDENTE PRIMERA VEZ,RESIDENTE PRIMERA VEZ,OBSTETRICIA,,Lunes,12:00,14:00,Hospital Materno
OBSTETRICIA - ECG EMBARAZADAS,ECG EMBARAZADAS,OBSTETRICIA,,Martes,09:00,11:00,Hospital Materno
OBSTETRICIA - ECG EMBARAZADAS,ECG EMBARAZADAS,OBSTETRICIA,,Viernes,08:00,12:00,Hospital Materno
OBSTETRICIA - ECG EMBARAZADAS,ECG EMBARAZADAS,OBSTETRICIA,,Lunes,11:15,13:15,Hospital Materno
OBSTETRICIA - ECG EMBARAZADAS,ECG EMBARAZADAS,OBSTETRICIA,,Miércoles,11:15,13:15,Hospital Materno
OBSTETRICIA - ECG EMBARAZADAS,ECG EMBARAZADAS,OBSTETRICIA,,Viernes,11:15,13:15,Hospital Materno
PEDIATRIA - RESIDENTE,,PEDIATRIA,,Jueves,09:00,11:00,Hospital Materno
RESIDENTES DE PSIQUIATRIA PEDIATRICO,DE PSIQUIATRIA PEDIATRICO,PSIQUIATRIA,,Lunes,09:00,15:30,Hospital Materno
RESIDENTES DE PSIQUIATRIA PEDIATRICO,DE PSIQUIATRIA PEDIATRICO,PSIQUIATRIA,,Martes,09:00,15:30,Hospital Materno
RESIDENTES DE PSIQUIATRIA PEDIATRICO,DE PSIQUIATRIA PEDIATRICO,PSIQUIATRIA,,Miércoles,09:00,15:30,Hospital Materno
RESIDENTES DE PSIQUIATRIA PEDIATRICO,DE PSIQUIATRIA PEDIATRICO,PSIQUIATRIA,,Jueves,09:00,15:30,Hospital Materno
RESIDENTES DE PSIQUIATRIA PEDIATRICO,DE PSIQUIATRIA PEDIATRICO,PSIQUIATRIA,,Viernes,09:00,15:30,Hospital Materno
TRAUMATOLOGIA INFANTIL - SOBRETURNOS,,TRAUMATOLOGIA,SOBRETURNO,Lunes,10:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - SOBRETURNOS,,TRAUMATOLOGIA,SOBRETURNO,Miércoles,10:00,12:00,Hospital Materno
TRAUMATOLOGIA INFANTIL - SOBRETURNOS,,TRAUMATOLOGIA,SOBRETURNO,Viernes,10:00,12:00,Hospital Materno
ECOCARDIOGRAMA INFANTIL - DRA. MARIA ELORRIAGA,MARIA ELORRIAGA,,,Lunes,12:00,14:00,Hospital Materno
ECOCARDIOGRAMA INFANTIL - DRA. MARIA ELORRIAGA,MARIA ELORRIAGA,,,Viernes,12:00,14:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA SALGAR,ALICIA SALGAR,PSICOLOGIA,,Lunes,08:00,09:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA SALGAR,ALICIA SALGAR,PSICOLOGIA,,Martes,08:00,09:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA SALGAR,ALICIA SALGAR,PSICOLOGIA,,Miércoles,08:00,09:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA SALGAR,ALICIA SALGAR,PSICOLOGIA,,Jueves,08:00,09:00,Hospital Materno
PSICOLOGIA INFANTIL - DRA. ALICIA SALGAR,ALICIA SALGAR,PSICOLOGIA,,Viernes,08:00,09:00,Hospital Materno
PSICOPEDAGOGIA - DRA. GRACIELA VALLA,GRACIELA VALLA,PSICOPEDAGOGIA,,Jueves,09:00,10:00,Hospital Materno
RADIOLOGIA - DRA. EMA DEL VALLE ALDERETE PERALTA,EMA DEL VALLE ALDERETE PERALTA,RADIOLOGIA,,Lunes,08:00,13:00,Hospital Materno
RADIOLOGIA - DRA. EMA DEL VALLE ALDERETE PERALTA,EMA DEL VALLE ALDERETE PERALTA,RADIOLOGIA,,Jueves,08:00,13:00,Hospital Materno
RADIOLOGIA - DRA. EMA DEL VALLE ALDERETE PERALTA,EMA DEL VALLE ALDERETE PERALTA,RADIOLOGIA,,Viernes,08:00,13:00,Hospital Materno
EEG INFORMES - DRA. INES DENZLER,INES DENZLER,,,Lunes,07:00,08:30,Hospital Materno
EEG INFORMES - DRA. INES DENZLER,INES DENZLER,,,Jueves,07:00,08:30,Hospital Materno
DEGLUCION INFANTIL - LIC. MACIEL MARIA ROSA,MACIEL MARIA ROSA,,,Viernes,09:00,13:00,Hospital Materno
DEGLUCION INFANTIL - LIC. MACIEL MARIA ROSA,MACIEL MARIA ROSA,,,Lunes,08:00,16:00,Hospital Materno
ECOGRAFIAS OBSTETRICAS - ZERPA YANINA,ZERPA YANINA,ECOGRAFIA,,Lunes,08:00,11:20,Hospital Materno
ECOGRAFIAS OBSTETRICAS - ZERPA YANINA,ZERPA YANINA,ECOGRAFIA,,Martes,13:10,17:30,Hospital Materno
ECOGRAFIAS PEDIATRICAS - FLORENCIA SUAREZ,FLORENCIA SUAREZ,ECOGRAFIA,,Jueves,09:00,11:45,Hospital Materno
EEG INFORMES - DRA. CAROLINA CORONEL,CAROLINA CORONEL,,,Viernes,07:00,08:30,Hospital Materno
EEG INFORMES - DRA. CAROLINA CORONEL,CAROLINA CORONEL,,,Lunes,08:00,08:30,Hospital Materno
EEG INFORMES - DRA. JIMENA FIARE,JIMENA FIARE,,,Martes,08:00,09:00,Hospital Materno
RADIOLOGIA - MAZZEO MARCELA,MAZZEO MARCELA,RADIOLOGIA,,Lunes,07:30,13:00,Hospital Odontológico
RADIOLOGIA - MAZZEO MARCELA,MAZZEO MARCELA,RADIOLOGIA,,Martes,07:30,13:00,Hospital Odontológico
RADIOLOGIA - MAZZEO MARCELA,MAZZEO MARCELA,RADIOLOGIA,,Miércoles,07:30,13:00,Hospital Odontológico
RADIOLOGIA - MAZZEO MARCELA,MAZZEO MARCELA,RADIOLOGIA,,Jueves,07:30,13:00,Hospital Odontológico
RADIOLOGIA - MAZZEO MARCELA,MAZZEO MARCELA,RADIOLOGIA,,Viernes,07:30,13:00,Hospital Odontológico
RADIOLOGIA - GONZALEZ JANAMPA DANIEL,GONZALEZ JANAMPA DANIEL,RADIOLOGIA,,Lunes,09:30,15:00,Hospital Odontológico
RADIOLOGIA - GONZALEZ JANAMPA DANIEL,GONZALEZ JANAMPA DANIEL,RADIOLOGIA,,Martes,09:30,15:00,Hospital Odontológico
RADIOLOGIA - GONZALEZ JANAMPA DANIEL,GONZALEZ JANAMPA DANIEL,RADIOLOGIA,,Miércoles,09:30,15:00,Hospital Odontológico
RADIOLOGIA - GONZALEZ JANAMPA DANIEL,GONZALEZ JANAMPA DANIEL,RADIOLOGIA,,Jueves,09:30,15:00,Hospital Odontológico
RADIOLOGIA - GONZALEZ JANAMPA DANIEL,GONZALEZ JANAMPA DANIEL,RADIOLOGIA,,Viernes,09:30,15:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS - DRA NOYA ANDREA VERONICA,DRA NOYA ANDREA VERONICA,ODONTOLOGIA,,Jueves,08:00,12:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS - DRA NOYA ANDREA VERONICA,DRA NOYA ANDREA VERONICA,ODONTOLOGIA,,Jueves,13:00,15:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS - DRA NOYA ANDREA VERONICA,DRA NOYA ANDREA VERONICA,ODONTOLOGIA,,Viernes,08:00,12:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- GIANNONE VERONICA,GIANNONE VERONICA,ODONTOLOGIA,,Lunes,08:00,12:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- GIANNONE VERONICA,GIANNONE VERONICA,ODONTOLOGIA,,Lunes,13:00,15:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- GIANNONE VERONICA,GIANNONE VERONICA,ODONTOLOGIA,,Miércoles,08:00,12:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- GIANNONE VERONICA,GIANNONE VERONICA,ODONTOLOGIA,,Miércoles,13:00,15:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- DRA MENDEZ LILIANA,DRA MENDEZ LILIANA,ODONTOLOGIA,,Miércoles,08:00,11:00,Hospital Odontológico
ODONTOLOGÃ_x008d_A ADULTOS- DRA MENDEZ LILIANA,DRA MENDEZ LILIANA,ODONTOLOGIA,,Jueves,08:00,11:00,Hospital Odontológico
ENDODONCIA-DRA TIANO MARINA,DRA TIANO MARINA,ENDODONCIA,,Martes,08:00,12:00,Hospital Odontológico
ENDODONCIA-DRA TIANO MARINA,DRA TIANO MARINA,ENDODONCIA,,Miércoles,08:00,12:00,Hospital Odontológico
ENDODONCIA-DRA TIANO MARINA,DRA TIANO MARINA,ENDODONCIA,,Miércoles,13:00,15:00,Hospital Odontológico
ENDODONCIA-DRA TIANO MARINA,DRA TIANO MARINA,ENDODONCIA,,Martes,13:00,15:00,Hospital Odontológico
CIRUGIA- DR JIMENEZ CALABRESE PATRICIO,DR JIMENEZ CALABRESE PATRICIO,CIRUGIA,,Lunes,08:00,11:00,Hospital Odontológico
